document_id	courier_id	year	record_number	pages	catalogue_title	authors	filename
2598	78279	1972	52644	[66, 67, 68, 69]	The Face-makers	Gerasimov, Mikhail M.	1972_078279_52644.txt
2599	78283	1972	52729	[4, 5, 6, 7, 8, 9, 10, 11]	China, true birthplace of paper, printing and movable type	Tsien, Tsuen Hsuin	1972_078283_52729.txt
2600	78283	1972	52730	[12, 13, 14, 15, 16, 17, 18]	China's new discoveries of ancient treasures	Hsiao Wen	1972_078283_52730.txt
2601	78283	1972	52731	[26, 27, 28, 29, 42]	Painted manuscripts of pre-Columbian America	Asturias, Miguel Angel	1972_078283_52731.txt
2602	78283	1972	52767	[30, 31, 32, 33, 34, 35, 41]	The Book, realm of many arts	Sidorov, Alexei A.	1972_078283_52767.txt
2603	78283	1972	52769	[36, 37, 38, 39, 40, 41]	An 'A B C' of text plus image	Blanchard, Gérard	1972_078283_52769.txt
2604	78294	1972	52669	[4, 5]	Blueprint for a 'learning society'	Brock, Anthony	1972_078294_52669.txt
2605	78294	1972	52670	[6, 7, 8, 9]	Education and the destiny of man	Faure, Edgar	1972_078294_52670.txt
2606	78294	1972	52716	[10, 11, 12, 13, 14, 15, 16, 17]	Anatomy of a world crisis		1972_078294_52716.txt
2607	78294	1972	52717	[20, 21, 22, 23, 26, 27, 28, 29, 30, 31, 32]	A 21-point programme for a global strategy in education		1972_078294_52717.txt
2608	78382	1972	52067	[4, 5, 6]	The Heart, yours for life	Fejfar, Zdenek	1972_078382_52067.txt
2609	78382	1972	52068	[6, 7, 8, 9, 12, 13, 14, 15]	One person out of four dies of heart disease	Lenègre, Jean	1972_078382_52068.txt
2610	78382	1972	52072	[16, 17, 18, 19, 20, 21, 32, 33]	Geography of heart disease	Shaper, A.G.|Fejfar, Zdenek	1972_078382_52072.txt
2611	78382	1972	52073	[22, 23]	Results of an inquiry in Sweden	Tibblin, Gösta	1972_078382_52073.txt
2612	78382	1972	52074	[24, 25]	Does high standard of living equal high rate of dying?	Behrman, Daniel	1972_078382_52074.txt
2613	78382	1972	52075	[26, 27, 28]	A Daily dozen a day to keep cardiologists away	Chazov, Evgeni I.	1972_078382_52075.txt
2614	78382	1972	52076	[28, 29, 30]	Your heart in the year 1990	Teeling-Smith, George	1972_078382_52076.txt
2615	78382	1972	52077	[30, 31, 32, 33]	Ounces of prevention by the 21st century	Shkhvatsabaya, Igor K.	1972_078382_52077.txt
2616	78382	1972	52122	[10, 12, 14]	Mini-dictionary on cardiovascular diseases		1972_078382_52122.txt
2617	78383	1972	52137	[4, 5, 6]	Failure in school and the social background of students: a UNESCO world inquiry	Fernig, Leo R.	1972_078383_52137.txt
2618	78383	1972	52138	[7, 8, 9, 10, 11, 12]	Ten major obstacles to success in school	Passow, A. Harry	1972_078383_52138.txt
2619	78383	1972	52139	[12, 13, 14, 15, 16, 17, 34]	Letter to a teacher'		1972_078383_52139.txt
2620	78383	1972	52140	[20, 21, 22, 23]	Stark profile of wastage in education	Cárceles, Gabriel	1972_078383_52140.txt
2621	78383	1972	52249	[24, 25, 26, 27]	Do-it-yourself schools in the Philippines	Orata, Pedro T.	1972_078383_52249.txt
2622	78383	1972	52253	[28, 29, 34]	A UNESCO youth forum on democratization of education	Lemaresquier, Thierry	1972_078383_52253.txt
2623	78383	1972	52255	[30, 31, 32]	Schools of the Soviet Far North	Rytkheou, Yuri	1972_078383_52255.txt
2624	78384	1972	52652	[4, 5, 6, 7]	Sri Aurobindo: in the path of a great sage	Srinivasa Iyengar, K.R.	1972_078384_52652.txt
2625	78384	1972	52657	[8, 9, 10]	The Ideal of human unity	Sri Aurobindo	1972_078384_52657.txt
2626	78384	1972	52658	[11, 12, 13]	Auroville, city open to the world		1972_078384_52658.txt
2627	78384	1972	52659	[14, 15, 16, 17, 18, 19]	The Vibrant intensity of traditional African music	Bebey, Francis	1972_078384_52659.txt
2628	78384	1972	52661	[20, 21, 22, 23, 24, 25]	Kirghizia, the 'land behind the clouds'	Aïtmatov, Chinghiz Torekulovich	1972_078384_52661.txt
2629	78384	1972	52663	[26, 27, 28, 29, 30, 31]	Taxila: ancient university centre of the Orient	Naqvi, Syed Ashfaq	1972_078384_52663.txt
2630	78384	1972	52664	[31, 32]	UNESCO, publisher to the whole world	Werther, Betty	1972_078384_52664.txt
2631	74879	1973	50606	[4, 5, 6, 7, 32]	A World policy for the environment	Caldwell, Lynton Keith	1973_074879_50606.txt
2632	74879	1973	50608	[8, 9, 10]	Only one earth	Ward, Barbara E.	1973_074879_50608.txt
2633	74879	1973	50609	[11, 12]	The Limits to growth; interview with the President of the Club of Rome, Aurelio Peccei	Peccei, Aurelio	1973_074879_50609.txt
2634	74879	1973	50610	[12, 13]	Limits to the limits to growth	Myrdal, Gunnar	1973_074879_50610.txt
2635	74879	1973	50611	[14, 15]	Environment and political commitment; young scientists' round table at UNESCO		1973_074879_50611.txt
2636	74879	1973	50618	[16, 17, 32]	Mediterranean: danger! Oil pollution	Munns, Carlo	1973_074879_50618.txt
2637	74879	1973	50622	[20, 21, 22, 23]	Pollution problem No. 1: under-development	Castro, Josué de	1973_074879_50622.txt
2638	74879	1973	50623	[24, 25, 26, 27, 28]	The Myth of ecological equilibrium	Almeida, Miguel A. Ozorio de	1973_074879_50623.txt
2639	74879	1973	50624	[29, 30, 31]	The Biosphere is 10 times richer than we think	Timofeyev-Ressovsky, Nikolai	1973_074879_50624.txt
2640	74880	1973	50640	[4, 5, 6, 7, 8, 9, 10]	Science and myth	Auger, Pierre	1973_074880_50640.txt
2641	74880	1973	50641	[11, 12, 13, 14, 15]	Science is good for you, an interview with three UNESCO science prize winners	Behrman, Daniel	1973_074880_50641.txt
2642	74880	1973	50642	[16, 17, 18, 19, 20]	The Enigma of the Thracians; tomb discoveries on the plains of Bulgaria shed new light on a civilization of hunters and goldsmiths dating back 3,000 years	Stancheva, Magdalina	1973_074880_50642.txt
2643	74880	1973	50643	[21, 22, 23]	International problems of television via satellite; a major debate at UNESCO's recent General Conference	Naesselund, Gunnar R.|UNESCO. General Conference 1972 17th session	1973_074880_50643.txt
2644	74880	1973	50644	[24, 25, 26, 27, 32]	Africa in the stress of technology	Lankoandé, Ali	1973_074880_50644.txt
2645	74880	1973	50645	[28, 29, 30, 31]	Americans read more books than Europeans, a German specialist debunks two fallacies: (1) Americans rarely ever read, (2) the books they do read are of lower quality	Steinberg, Heinz	1973_074880_50645.txt
2646	74881	1973	50650	[4]	Three faces of art today	Havet, Jacques	1973_074881_50650.txt
2647	74881	1973	50652	[5, 6, 7, 8, 9, 10, 11, 12, 13]	Art in the West: a continuous search for new frontiers	Dufrenne, Mikel	1973_074881_50652.txt
2648	74881	1973	50654	[14, 15, 16, 17, 20, 21, 22, 23]	Art in the Socialist countries: the many facets of realism	Köpeczi, Béla	1973_074881_50654.txt
2649	74881	1973	50655	[24, 25, 26, 27, 28, 29, 30, 31, 32]	Avant-garde and tradition in Asia, Africa & Latin America	Dufrenne, Mikel	1973_074881_50655.txt
2650	74884	1973	50721	[4, 5, 6, 7, 8, 9, 35]	In the footsteps of Copernicus	Bukowski, Jerzy	1973_074884_50721.txt
2651	74884	1973	50723	[10, 11, 12, 13]	The Foundation of modern science: from his 'remote corner of the world' Copernicus set in motion not only the Earth, but the entire spirit of research	Ginerich, Owen J.	1973_074884_50723.txt
2652	74884	1973	50724	[14, 15, 16, 17, 18]	The Making of a new universe: why Copernicus was dissatisfied with the astronomy of his time	Pedersen, Olaf	1973_074884_50724.txt
2653	74884	1973	50726	[19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]	The Man who set the world a-spinning, or, Copernicus as told to children	Pecker, Jean Claude	1973_074884_50726.txt
2654	74884	1973	50727	[36, 37, 38, 39]	The Great cultural revolution of the Renaissance; from Poland across Europe to Italy, a whole world in intellectual ferment	Rossi, Paolo	1973_074884_50727.txt
2655	74884	1973	50728	[42, 43, 44, 45, 46]	Copernicus, Galileo and Giordano Bruno: three thinkers who dared to challenge the powerful forces of tradition	Cappelletti, Vincenzo	1973_074884_50728.txt
2656	74884	1973	50729	[48]	A New vision of the universe	UNESCO. Director-General, 1962-1974 (Maheu, R.)	1973_074884_50729.txt
2657	74885	1973	50899	[4, 5]	UNESCO joins the U.N. world fight against drugs		1973_074885_50899.txt
2658	74885	1973	50900	[6, 7, 8, 9, 10, 11, 12]	To Teach or not to teach? Should education about drugs be introduced into the curriculum? Results of a UNESCO international inquiry		1973_074885_50900.txt
2659	74885	1973	50902	[11, 31, 32]	The Don'ts of drug education: 'only education enjoys the dubious privilege of having the power to make matters worse...'	Birdwood, George	1973_074885_50902.txt
2660	74885	1973	50904	[12, 13, 14, 15]	The Mass media: a two-edged sword, are the mass media doing more harm than good in dramatizing the drug question?		1973_074885_50904.txt
2661	74885	1973	50906	[16, 17, 20, 21, 22]	The World drug situation: an up-to-date review by the United Nations Division of Narcotic Drugs	Bayer, Istvan|United Nations. Division of Narcotic Drugs	1973_074885_50906.txt
2662	74885	1973	50907	[22, 23, 24, 25, 26]	A UNESCO inquiry on the harmfulness of cannabis		1973_074885_50907.txt
2663	74885	1973	50908	[27, 28, 29, 30]	Drugs and society: are we doomed to despair, to the meaninglessness of human existence, to the absurd and the grotesque portrayed by Camus, Ionesco and Beckett?	Hicter, Marcel	1973_074885_50908.txt
2664	74886	1973	51029	[4, 5, 37]	Music of the centuries: new and lost horizons of musical traditions	Freedman, Maurice	1973_074886_51029.txt
2665	74886	1973	51031	[6, 7, 8, 9, 10, 11]	The 'Juke-box' crisis in Asian music	Tran Van Khê	1973_074886_51031.txt
2666	74886	1973	51032	[12, 13, 14, 15]	Beethoven tames the jungle: a great Soviet composer presents his views on music without frontiers	Shostakovich, Dmitri	1973_074886_51032.txt
2667	74886	1973	51033	[16, 17, 18, 34, 35, 36]	The Angel of the maracas: Latin American rhythms and instruments have influenced the work of every modern composer	Carpentier, Alejo	1973_074886_51033.txt
2668	74886	1973	51036	[23]	UNESCO and the world of music		1973_074886_51036.txt
2669	74886	1973	51037	[24, 25, 26, 27]	The Dichotomy of African music	Euba, Akin	1973_074886_51037.txt
2670	74886	1973	51038	[28, 29, 30]	Cymbals and trumpets from the 'roof of the world'	Vandor, Ivan	1973_074886_51038.txt
2671	74886	1973	51039	[31, 32, 33, 34]	On the delights and pleasures of music: reflections of a 10th century Islamic philosopher	al-Farabi, Mohammed Abu Nasr	1973_074886_51039.txt
2672	74890	1973	51304	[4, 5, 6]	An International inquiry by the United Nations	United Nations	1973_074890_51304.txt
2673	74890	1973	51314	[6]	Three-pronged attack on private life	United Nations	1973_074890_51314.txt
2674	74890	1973	51315	[7, 8]	The Walls etc... have electronic ears	United Nations	1973_074890_51315.txt
2675	74890	1973	51335	[8, 9, 10]	The Silent sweep of hidden eyes	United Nations	1973_074890_51335.txt
2676	74890	1973	51339	[10, 11, 32]	Lawless frontiers of modern technology	United Nations	1973_074890_51339.txt
2677	74890	1973	51341	[12, 13, 14, 15]	New techniques for probing the mind	United Nations	1973_074890_51341.txt
2678	74890	1973	51342	[16, 17, 18, 19]	The Brave world of data surveillance	International Commission of Jurists	1973_074890_51342.txt
2679	74890	1973	51354	[20, 21, 22, 23, 24, 25]	The Ruins of paradise: unearthed from Syrian sands 40 years ago, the ancient city of Mari may now be doomed	Parrot, André	1973_074890_51354.txt
2680	74890	1973	51356	[26, 27, 28, 29, 30, 31]	The Saga of Armenia's lost manuscripts: how they came to rest in the Matenadaran at the foot of Mount Ararat		1973_074890_51356.txt
2681	74891	1973	51703	[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16]	Unlocking the secrets of tomorrow's weather	Langlö, Kaare	1973_074891_51703.txt
2682	74891	1973	51708	[17, 18, 19, 20]	Is the earth's climate changing? For the past 30 years the temperature of our planet has been steadily dropping	Lamb, Hubert H.	1973_074891_51708.txt
2683	74891	1973	51711	[14, 15]	50 world weather records		1973_074891_51711.txt
2684	74891	1973	51712	[21, 22, 23]	"Operation ""Gate"", 35 countries assemble a scientific armada to study atmospheric phenomena in the tropical Atlantic"	Tarbeev, Yuri V.	1973_074891_51712.txt
2685	74891	1973	51739	[24, 25, 26, 28, 29, 30]	Making the weather pay off; an international report reveals the important changes meteorology is bringing to economic and social development	Behrman, Daniel	1973_074891_51739.txt
2686	74891	1973	51740	[31, 32, 33, 38]	An ABC of meteorology		1973_074891_51740.txt
2687	74891	1973	51741	[34, 35]	10 major cloud types		1973_074891_51741.txt
2688	74891	1973	51743	[36, 37]	Build your own weather station		1973_074891_51743.txt
2689	74891	1973	51744	[39, 40, 41, 42, 43]	A Short guide to weather-speak	Le Lionnais, François|Clausse, Roger	1973_074891_51744.txt
2690	74891	1973	51750	[44, 45, 46, 47]	Drought over Africa	Dresch, Jean	1973_074891_51750.txt
2691	74891	1973	51757	[48, 49, 50, 51]	Long-range forecasting of drought and floods; is there any chance that present forecasts can be extended beyond a month?	Namias, Jerome	1973_074891_51757.txt
2692	74891	1973	51761	[52, 53, 54, 55, 56, 57]	What can we do about tropical cyclones? The answer is 'quite a lot': an early-warning system now exists, but...	Rogers, Peter	1973_074891_51761.txt
2693	74891	1973	51769	[58, 59, 60, 64]	Weather lore down the ages: a meteorologist discusses facts and fancies of traditional weather-wise sayings	Clausse, Roger	1973_074891_51769.txt
2694	74891	1973	51771	[61, 62]	Every proverb has a silver lining		1973_074891_51771.txt
2695	74891	1973	51772	[63, 64]	The Seasons of the Nile: a weather and farming calendar from the time of the Pharaohs	El Sawi, Abdel Moneim	1973_074891_51772.txt
2696	74894	1973	51837	[4, 5, 6, 7]	The Struggle for independence of 'Portuguese' Africa: 15 million Africans in Angola, Mozambique and Guinea (Bissau) in search of a new identity	Davidson, Basil	1973_074894_51837.txt
2697	74894	1973	51838	[8, 9, 10, 11, 32]	The United Nations versus the world's 'last colonial empire'	Ferreira, Eduardo de Sousa|United Nations. Office of Public Information	1973_074894_51838.txt
2698	74894	1973	51844	[12, 13, 14, 15, 16, 20]	The Role of culture in the battle for independence	Cabral, Amílcar	1973_074894_51844.txt
2699	74894	1973	51847	[20, 21, 22, 23]	What we saw in liberated Guinea-Bissau: an on-the-spot report of a special United Nations mission	Borja, Horacio Sevilla	1973_074894_51847.txt
2700	74894	1973	51849	[23, 24]	UNESCO aid for African liberation movements	Fontaine-Eboué, Ginette	1973_074894_51849.txt
2701	74894	1973	51851	[25, 26, 27, 32]	Education and discrimination in the Portuguese territories of Africa	Ferreira, Eduardo de Sousa	1973_074894_51851.txt
2702	74894	1973	51853	[28, 29, 30, 31]	Colonialism, neo-colonialism and decolonization	Aryubi, Mohammad Hakim	1973_074894_51853.txt
2703	74894	1973	91394	[17, 18, 19]	Makonde art: African genesis in ebony		1973_074894_91394.txt
2704	74896	1973	51859	[4, 5, 6, 7]	Pakistan: 5,000 years of art and culture	Naqvi, Syed Ashfaq	1973_074896_51859.txt
2705	74896	1973	51863	[8, 9, 10, 11, 12, 13, 38]	Moenjodaro, modern metropolis of Antiquity	Ashfaque, S.M.|Naqvi, Syed Ashfaq	1973_074896_51863.txt
2706	74896	1973	51867	[14, 15]	Great world civilizations from 2,500 to 1,500 B.C.		1973_074896_51867.txt
2707	74896	1973	51869	[16, 17, 18]	Moenjodaro in peril; UNESCO alerts world opinion to an imminent catastrophe	Daifuku, Hiroshi	1973_074896_51869.txt
2708	74896	1973	51870	[27]	Poetry and realism in Moghul miniature painting	Hasan, Mumtaz	1973_074896_51870.txt
2709	74896	1973	51871	[28, 29, 30]	Mystery script of the Indus valley; one of the world's oldest writing systems still resists the efforts of scholars	Dani, Ahmad Hasan	1973_074896_51871.txt
2710	74896	1973	51880	[31, 32, 33]	The Computer takes a crack at code-cracking		1973_074896_51880.txt
2711	74896	1973	51881	[34, 35, 36, 37]	The Glory that was Shalimar; restoring the splendours of Lahore's 17th century garden of delights	Khan, Muhammad Ishtiaq	1973_074896_51881.txt
2712	74896	1973	51882	[39, 40]	Nasimi, poet-philosopher of Azerbaijan	Aslanov, Vagif	1973_074896_51882.txt
2713	74906	1973	51817	[4, 5, 35, 36]	UNESCO and the struggle for human rights	Juvigny, Pierre|Herzog, Marie Pierre	1973_074906_51817.txt
2714	74906	1973	51822	[6, 7, 8, 9, 10, 11]	40 million child-workers in the world today, the scourge of child labour: a blot on the conscience of the developed and developing countries	International Labour Organization	1973_074906_51822.txt
2715	74906	1973	51825	[12, 13, 32]	Science, society and racism: the unequal development of people of different races is a product of history not of nature	Glezerman, Grigory E.	1973_074906_51825.txt
2716	74906	1973	51827	[14, 15, 16, 17, 18, 23]	Leo Frobenius, the man who explored Africa's soul: a great German humanist, free of prejudice, who proved that wherever men live there is civilization	Haberland, Eike	1973_074906_51827.txt
2717	74906	1973	51828	[24, 25, 28, 29, 30, 31]	Why marriage age, 16, civil majority, 18, voting age, 21?	Patrikios, Titos	1973_074906_51828.txt
2718	74906	1973	51830	[26, 27]	Age ladder of rights and obligations		1973_074906_51830.txt
2719	74906	1973	51831	[33, 34]	Human rights and the postage stamp		1973_074906_51831.txt
2720	50399	1974	50401	[8, 9, 10, 11, 32, 33]	The Video revolution: portable videotape equipment now permits people all over the world to master the art of television instead of being passively exposed to it	Dieuzeide, Henri	1974_050399_50401.txt
2721	50399	1974	50402	[12, 13, 14, 15, 16]	From the snail to the galaxy, nature has evolved an infinity of spirals	Oster, Gerald	1974_050399_50402.txt
